      1999 RJ215     |2000 09 13.000|0.420185  |59.78767| 19.7191|314.9367 | 43.6979 | 2000|355.0247  | 7.4 | 0.15|   0.00
      1999 RK215     |1999 10 09.000|0.166441  |39.72913| 11.4992|137.7609 |103.4433 | 2000|110.9656  | 7.7 | 0.15|   0.00
      1999 RN215     |2000 09 13.000|0.040964  |43.21648| 12.4044|140.6342 | 68.2917 | 2000|159.4833  | 6.7 | 0.15|   0.00
      1999 RR215     |1999 10 09.000|0.100671  |44.91243|  1.1438|185.6941 |185.9860 | 2000|  0.1038  | 8.1 | 0.15|   0.00
      1999 RT215     |1999 10 09.000|0.000000  |43.08942| 21.9068|192.8981 |179.8489 | 2000|  0.0000  | 7.1 | 0.15|   0.00
      1999 RU215     |2000 09 13.000|0.094672  |43.59152|  7.7182| 14.2977 |316.9179 | 2000| 36.8406  | 7.3 | 0.15|   0.00
      1999 RV215     |2000 09 13.000|0.189491  |44.98636| 21.9750|351.8179 | 27.0991 | 2000|359.8485  | 8.4 | 0.15|   0.00
      1999 RW215     |1999 10 09.000|0.246247  |39.63957| 10.4242|253.9917 |180.8673 | 2000|322.4038  | 8.0 | 0.15|   0.00
      1999 RX215     |1999 09 19.000|0.000000  |42.05898|  0.8936| 99.3492 |223.5808 | 2000|  0.0000  | 7.6 | 0.15|   0.00
      1999 RY215     |2000 09 13.000|0.243287  |45.48866| 22.1801|326.6224 | 51.5651 | 2000|328.5309  | 7.1 | 0.15|   0.00
      1999 RZ215     |2000 09 13.000|0.696809  |102.1525| 25.4924|341.6691 |336.5673 | 2000|  0.5481  | 7.8 | 0.15|   0.00
      1999 RA216     |2000 09 13.000|0.103343  |44.62426|  0.7871|192.1498 | 80.4439 | 2000| 69.8300  | 7.2 | 0.15|   0.00
      1999 RB216     |2000 09 13.000|0.304301  |48.13827| 12.6719|175.7294 |210.5536 | 2000|344.4554  | 7.3 | 0.15|   0.00
