      1999 TL12      |2001 10 18.000|0.436521  |1.081406| 17.3333|202.4154 |346.6871 | 2000|119.7275  |18.7 | 0.15|   0.00
      1999 TX16      |2001 10 18.000|0.332768  |1.551331| 38.2113| 54.7431 |311.1222 | 2000| 43.4901  |16.2 | 0.15|   0.00
      1999 US3       |2001 10 18.000|0.519626  |2.760438| 28.9961|268.3166 |181.4830 | 2000|144.8070  |13.8 | 0.15|   0.00
      1999 VV        |2001 10 18.000|0.423245  |1.332468| 58.0472|241.1097 | 19.7124 | 2000|217.8167  |15.8 | 0.15|   0.00
      1999 VO6       |2001 10 18.000|0.738278  |1.135293| 40.0717|206.9979 |302.4191 | 2000|169.3975  |17.2 | 0.15|   0.00
      1999 VM11      |2001 10 18.000|0.278832  |1.594399| 17.0564|218.1287 |206.2506 | 2000|332.2104  |20.6 | 0.15|   0.00
      1999 VL12      |2001 10 18.000|0.236155  |1.593653| 20.1910|234.5135 | 40.7467 | 2000|108.8582  |17.1 | 0.15|   0.00
      1999 VG22      |2001 10 18.000|0.329974  |1.646689|  2.8532|271.5026 |222.4646 | 2000|277.1300  |18.6 | 0.15|   0.00
      1999 XO141     |2001 10 18.000|0.174438  |1.670647|  2.9367|111.3568 |192.2838 | 2000| 97.2595  |17.7 | 0.15|   0.00
      1999 XX262     |2001 10 18.000|0.181985  |1.532953|  8.2309|334.7809 |102.5218 | 2000|  4.3549  |18.1 | 0.15|   0.00
      1999 YA        |2001 10 18.000|0.338925  |1.676881| 38.2423|106.2801 |265.5450 | 2000|348.8862  |18.3 | 0.15|   0.00
      1999 YC        |2001 10 18.000|0.830820  |1.421854| 38.1609| 64.8672 |156.3184 | 2000|355.2363  |17.5 | 0.15|   0.00
      1999 YT        |2001 10 18.000|0.351844  |1.776508| 31.5834|116.5621 |272.5636 | 2000|317.2640  |16.8 | 0.15|   0.00
      1999 YR14      |2001 10 18.000|0.400754  |1.653930|  3.7245|  3.1972 |  9.3280 | 2000|349.7000  |18.9 | 0.15|   0.00
      2000 AU242     |2001 10 18.000|0.488947  |4.804447|  9.4589|208.2222 |335.8827 | 2000| 44.9421  |13.9 | 0.15|   0.00
      2000 DK79      |2001 10 18.000|0.414151  |1.776439| 60.6811| 43.5035 |  2.4169 | 2000|323.6687  |15.8 | 0.15|   0.00
      2000 EJ37      |2001 10 18.000|0.704359  |4.688260| 10.1908|184.5920 |110.4663 | 2000| 27.3672  |13.5 | 0.15|   0.00
      2000 ES70      |2001 10 18.000|0.319665  |1.808456| 25.4397|177.8868 |281.3858 | 2000|278.5648  |17.1 | 0.15|   0.00
      2000 ET70      |2001 10 18.000|0.123433  |0.946899| 22.3225|331.2168 | 46.3800 | 2000| 44.1809  |18.4 | 0.15|   0.00
      2000 EA107     |2001 10 18.000|0.455699  |0.929639| 28.5792| 52.9835 |277.9726 | 2000|101.9083  |16.2 | 0.15|   0.00
      2000 FL10      |2001 10 18.000|0.426867  |1.462962| 29.0182|187.0647 |258.7547 | 2000|  2.5836  |16.8 | 0.15|   0.00
